Date	Commit	CMF	CML	CMVL	CSF	CSL	CSVL	CBF	CBL	CBVL
2011/07/15	99f381d	0	0	0	2	25	0	0	0	0
2011/07/15	cdb73db	0	0	0	12	953	0	0	0	0
2011/07/15	14a8fd7	0	0	0	2	55	0	0	0	0
2011/07/15	190b57f	0	0	0	2	48	0	0	0	0
2011/07/15	ff74178	0	0	0	3	318	3	0	0	0
2011/07/15	e0d153c	0	0	0	4	1289	0	1	2	0
2011/07/15	bcfc082	0	0	0	1	50	0	0	0	0
2011/07/15	164d5c3	0	0	0	1	1	0	0	0	0
2011/07/15	bad03ae	0	0	0	3	35	0	0	0	0
2011/07/15	6277839	15	72	60	543	31661	49	6	32	4
2011/07/15	baad2d3	0	0	0	1	12	0	0	0	0
2011/07/15	752ad5e	1	7	4	1	192	7	0	0	0
2011/07/15	d62b98f	0	0	0	1	81	7	0	0	0
2011/07/15	1bb6f9b0	0	0	0	2	28	0	0	0	0
2011/07/15	7f6878a	0	0	0	1	37	0	0	0	0
2011/07/15	6142431	0	0	0	1	164	0	0	0	0
2011/07/15	bc81d48	0	0	0	1	33	0	0	0	0
2011/07/15	1538f88	0	0	0	1	92	0	0	0	0
2011/07/15	94f9b97	0	0	0	2	57	2	0	0	0
2011/07/15	3f29c52	0	0	0	5	16	0	0	0	0
2011/07/15	fcad584	0	0	0	0	0	0	0	0	0
2011/07/15	f850e00	0	0	0	2	6	0	0	0	0
2011/07/15	8bca5d8	0	0	0	2	25	0	0	0	0
2011/07/15	66760ea	0	0	0	1	53	0	0	0	0
2011/07/15	933d594	0	0	0	21	309	0	0	0	0
2011/07/15	16c929d	0	0	0	1	6	0	0	0	0
2011/07/15	5a865ba	0	0	0	3	10	0	0	0	0
2011/07/15	93b6aa6	0	0	0	3	11	0	0	0	0
2011/07/15	77dbbb1	0	0	0	4	96	0	0	0	0
2011/07/15	23e8e1a	0	0	0	7	377	0	0	0	0
2011/07/15	3110df8	0	0	0	2	30	0	0	0	0
2011/07/15	375d0c0	0	0	0	1	2	0	0	0	0
2011/07/15	1e18d17	0	0	0	1	14	2	0	0	0
2011/07/15	c603685	0	0	0	2	16	0	0	0	0
2011/07/15	3a970ac	0	0	0	9	922	34	1	1	0
2011/07/15	3caa89e	0	0	0	17	1841	14	0	0	0
2011/07/15	f75c7538	0	0	0	3	35	0	0	0	0
2011/07/15	83c871e	0	0	0	1	12	0	0	0	0
2011/07/15	f642062	0	0	0	3	163	10	0	0	0
2011/07/15	1e585b5	0	0	0	6	1466	4	1	4	0
2011/07/15	80e2f05	0	0	0	1	2	0	0	0	0
2011/07/15	6e4b308	0	0	0	1	3	0	0	0	0
2011/07/15	173b3de	0	0	0	4	54	3	0	0	0
2011/07/15	3de78a9	0	0	0	5	46	4	0	0	0
2011/07/15	a458ca1	0	0	0	3	19	2	0	0	0
2011/07/15	7d7b7ad	0	0	0	2	27	0	0	0	0
2011/07/15	7dfe43c	0	0	0	4	30	0	0	0	0
2011/07/15	bd7b9f9	0	0	0	5	114	0	0	0	0
2011/07/15	c5c4453	0	0	0	4	39	0	0	0	0
2011/07/15	66dca51	1	2	2	0	0	0	0	0	0
2011/07/15	78010c7	0	0	0	3	11	0	0	0	0
2011/07/15	f00dfac	0	0	0	8	45	0	0	0	0
2011/07/15	18a4ca2	0	0	0	5	28	8	0	0	0
2011/07/15	da1b001	0	0	0	2	53	0	0	0	0
2011/07/15	df8d6fe	0	0	0	2	41	0	0	0	0
2011/07/15	c64be78	0	0	0	1	3	2	0	0	0
2011/07/15	25009a1	1	14	8	159	5788	70	1	1	1
2011/07/15	e3c1620	0	0	0	1	2	0	0	0	0
2011/07/15	0d9b6e7	0	0	0	1	8	0	0	0	0
2011/07/15	7e97bbb	0	0	0	1	10	0	0	0	0
2011/07/15	6864ddb	0	0	0	1	83	3	0	0	0
2011/07/15	f0c50c7	0	0	0	1	4	0	0	0	0
2011/07/15	2af4ba8	0	0	0	1	27	0	0	0	0
2011/07/15	8279171	0	0	0	1	6	0	0	0	0
2011/07/15	1479c3f	0	0	0	1	30	0	0	0	0
2011/07/15	6b3860b	1	4	3	2	2232	15	1	2	1
2011/07/15	95a943c	1	14	8	159	5788	70	1	1	1
2011/07/15	47d90a0	0	0	0	1	2	0	0	0	0
2011/07/15	b35e160	0	0	0	1	2	0	0	0	0
2011/07/15	94b134a	0	0	0	1	2	0	0	0	0
2011/07/15	0d961aa	0	0	0	3	8	0	0	0	0
2011/07/15	9e00abc	2	5	4	10	72	70	1	2	2
2011/07/15	1f94535	0	0	0	5	21	0	0	0	0
2011/07/15	dce8129	0	0	0	7	117	0	0	0	0
2011/07/15	493292d	0	0	0	7	124	0	0	0	0
2011/07/15	d9156f9	0	0	0	2	60	0	0	0	0
2011/07/15	d097971	0	0	0	2	4	0	0	0	0
2011/07/15	50828d7	0	0	0	3	40	0	0	0	0
2011/07/15	275acaa	0	0	0	2	185	0	0	0	0
2011/07/15	3b60918	0	0	0	2	5	0	0	0	0
2011/07/15	4aa96cc	12	62	51	397	34525	80	7	39	8
2011/07/15	d3144df	0	0	0	1	2	0	0	0	0
2011/07/15	9e32be1	0	0	0	1	60	0	0	0	0
2011/07/15	c5bc9bc	0	0	0	1	20	0	0	0	0
2011/07/15	967181d	0	0	0	1	22	0	0	0	0
2011/07/15	46fcb2e	0	0	0	3	68	0	0	0	0
2011/07/15	9964afb	0	0	0	3	8	0	0	0	0
2011/07/15	7cf8dcd	0	0	0	4	49	0	0	0	0
2011/07/15	17d539f	0	0	0	6	228	0	0	0	0
2011/07/15	0bd70c0	0	0	0	1	2	0	0	0	0
2011/07/15	ec51f2f	0	0	0	1	12	0	0	0	0
2011/07/15	f21169a	0	0	0	1	6	0	0	0	0
2011/07/15	28a4a16	0	0	0	1	5	0	0	0	0
2011/07/14	73d382d	0	0	0	1	9	2	0	0	0
2011/07/14	9b42962	0	0	0	1	29	0	0	0	0
2011/07/14	3982294	0	0	0	1	18	0	0	0	0
2011/07/14	905f29e	0	0	0	1	22	0	0	0	0
2011/07/15	acdca31	0	0	0	2	511	0	0	0	0
2011/07/15	1acebad	0	0	0	2	1162	0	0	0	0
2011/07/15	885e9e2	0	0	0	1	64	0	0	0	0
2011/07/15	0e47930	0	0	0	1	274	0	0	0	0
2011/07/15	1c2b4ab	0	0	0	1	11	0	0	0	0
2011/07/15	febec54	0	0	0	1	7	0	0	0	0
2011/07/15	602dba5	0	0	0	1	6	0	0	0	0
2011/07/15	5228f0f	0	0	0	1	23	0	0	0	0
2011/07/14	f7bc8b6	0	0	0	1	30	0	0	0	0
2011/07/14	8ff37c3	0	0	0	1	3	0	0	0	0
2011/07/14	1836750	0	0	0	1	51	0	0	0	0
2011/07/14	574c44f	0	0	0	6	27	3	0	0	0
2011/07/14	98d0ac3	0	0	0	11	129	6	1	7	2
2011/07/14	ecae42d	0	0	0	2	22	0	0	0	0
2011/07/14	6383c0b	0	0	0	11	1840	1	0	0	0
2011/07/14	7be08a7	0	0	0	3	66	0	0	0	0
2011/07/14	3977065	0	0	0	1	392	0	0	0	0
2011/07/14	62f2a3a	0	0	0	3	18	0	0	0	0
2011/07/14	b73c43f	0	0	0	1	19	0	0	0	0
2011/07/14	4bb8217	0	0	0	1	2	0	0	0	0
2011/07/14	e20e694	0	0	0	2	9	0	0	0	0
2011/07/14	974151e6	0	0	0	1	2	0	0	0	0
2011/07/14	7143f16	0	0	0	1	43	0	0	0	0
2011/07/14	fec30c3	0	0	0	2	4	0	0	0	0
2011/07/14	1180e7d	0	0	0	1	7	0	0	0	0
2011/07/14	6c9c1b5	0	0	0	1	3	0	0	0	0
2011/07/14	512e400	0	0	0	1	1	0	0	0	0
2011/07/14	f912987	0	0	0	4	177	0	0	0	0
2011/07/14	e542a22	0	0	0	1	56	0	0	0	0
2011/07/14	aaa89c0	0	0	0	1	7	0	0	0	0
2011/07/14	d4ed95d	0	0	0	1	6	0	0	0	0
2011/07/14	7009042	0	0	0	1	186	0	0	0	0
2011/07/14	133ac40	0	0	0	1	43	0	0	0	0
2011/07/14	92fc43b	0	0	0	1	53	0	0	0	0
2011/07/14	4f6b00e	0	0	0	1	43	0	0	0	0
2011/07/14	17e9f79	0	0	0	1	6	0	0	0	0
2011/07/14	1748f84	0	0	0	1	22	0	0	0	0
2011/07/14	0eb0e19	0	0	0	1	9	0	0	0	0
2011/07/14	1e5063d	0	0	0	1	12	0	0	0	0
2011/07/14	d8926bb	0	0	0	4	40	0	0	0	0
2011/07/14	4a9bd3f	0	0	0	4	107	0	0	0	0
2011/07/14	259032b	0	0	0	1	120	0	0	0	0
2011/07/14	22a85e4	0	0	0	1	38	0	0	0	0
2011/07/14	c2387cb	0	0	0	1	12	0	0	0	0
2011/07/14	04ee585	1	12	8	4	238	8	0	0	0
2011/07/14	2a64a90	1	5	4	1	70	2	0	0	0
2011/07/14	66de757	0	0	0	1	106	0	0	0	0
2011/07/14	3451fb1	0	0	0	1	62	0	0	0	0
2011/07/14	edd501bb	0	0	0	1	24	0	0	0	0
2011/07/14	abe48b1	0	0	0	2	21	0	0	0	0
2011/07/14	5ca8081	0	0	0	1	3	0	0	0	0
2011/07/14	d280540	0	0	0	1	12	0	0	0	0
2011/07/14	0bc5b2d	0	0	0	3	6	0	0	0	0
2011/07/14	a150439	0	0	0	1	8	0	0	0	0
2011/07/14	f996f20	0	0	0	1	3	0	0	0	0
2011/07/14	24aa078	0	0	0	21	143	0	1	2	1
2011/07/14	c378ddd	2	4	2	3	6	3	0	0	0
2011/07/14	474b881	0	0	0	4	88	0	0	0	0
2011/07/14	6b5d41a	0	0	0	3	114	0	0	0	0
2011/07/14	8a9ca34	0	0	0	4	118	0	0	0	0
2011/07/14	64a02da	0	0	0	5	23	2	0	0	0
2011/07/14	8d89ac8	0	0	0	4	130	0	0	0	0
2011/07/14	35fd080	0	0	0	2	96	0	0	0	0
2011/07/14	ab5d140	0	0	0	3	38	2	0	0	0
2011/07/14	0608f70	1	1	1	5	41	0	0	0	0
2011/07/14	7c0caeb	1	3	1	4	217	22	0	0	0
2011/07/14	67e24bc	0	0	0	1	4	0	0	0	0
2011/07/14	784656f	0	0	0	1	195	0	0	0	0
2011/07/14	ed7b56a	0	0	0	2	33	0	0	0	0
2011/07/14	eb40c4c	0	0	0	6	97	2	0	0	0
2011/07/14	e649804	0	0	0	2	61	0	0	0	0
2011/07/14	34e1845	0	0	0	1	29	0	0	0	0
2011/07/14	f9b18db	0	0	0	3	7	0	0	0	0
2011/07/14	b2fea98	0	0	0	1	20	0	0	0	0
2011/07/14	c13291a	0	0	0	1	165	0	0	0	0
2011/07/14	96e907d	0	0	0	1	54	0	0	0	0
2011/07/14	5dfe866	0	0	0	5	159	0	0	0	0
2011/07/14	89153b5	0	0	0	1	2	0	0	0	0
2011/07/14	196cfe2	0	0	0	1	4	0	0	0	0
2011/07/14	883ba74	0	0	0	1	3	0	0	0	0
2011/07/14	5dcd07b	0	0	0	7	60	0	0	0	0
2011/07/14	eff896c	0	0	0	1	4	0	0	0	0
2011/07/14	bb4f85c	0	0	0	1	10	0	0	0	0
2011/07/14	e3001c9	0	0	0	1	6	0	0	0	0
2011/07/14	4052299	0	0	0	2	12	0	0	0	0
2011/07/14	fef0c06	0	0	0	3	42	0	0	0	0
2011/07/14	f127f47	0	0	0	1	4	0	0	0	0
2011/07/14	e5dcf6d	0	0	0	3	22	0	0	0	0
2011/07/14	a941fef	0	0	0	1	2	0	0	0	0
2011/07/14	7b749ff	0	0	0	1	15	0	0	0	0
2011/07/14	41c2178	0	0	0	2	20	0	0	0	0
2011/07/14	ecdbf6e	0	0	0	2	69	0	0	0	0
2011/07/14	558e4c7	0	0	0	2	6	0	0	0	0
2011/07/14	e1dd883	0	0	0	1	9	0	0	0	0
2011/07/14	b7d4031	0	0	0	1	2	0	0	0	0
2011/07/14	973e574	0	0	0	1	5	0	0	0	0
2011/07/14	10d1e8c	1	7	4	7	244	0	0	0	0
2011/07/14	cd0d722	0	0	0	1	24	0	0	0	0
2011/07/14	3a1e19d	0	0	0	2	115	0	0	0	0
2011/07/14	6f5c8f83	0	0	0	2	64	0	0	0	0
2011/07/14	69f11c9	0	0	0	2	15	0	0	0	0
2011/07/14	bed9829	0	0	0	1	27	0	0	0	0
2011/07/14	1682128	0	0	0	1	77	0	0	0	0
2011/07/14	c9cab24	0	0	0	1	52	0	0	0	0
2011/07/14	cc9f01b	0	0	0	1	3	0	0	0	0
2011/07/14	6a7ebdf	3	18	8	323	27884	25	6	32	4
2011/07/14	f6b72b6	0	0	0	9	164	0	0	0	0
2011/07/14	00ef961	0	0	0	1	3	0	0	0	0
2011/07/14	7b1655f	0	0	0	1	3	0	0	0	0
2011/07/14	5d10302	0	0	0	1	98	2	0	0	0
2011/07/14	5849990	0	0	0	1	1	0	0	0	0
2011/07/14	095c0aa	1	12	4	2	51	13	0	0	0
